2026-04-11 12:05:20,314 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:05:44,435 | INFO |   [1/10] DEP1003: acc=0.5417
2026-04-11 12:06:08,880 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:06:33,988 | INFO |   [3/10] DEP1032: acc=0.6111
2026-04-11 12:06:58,654 | INFO |   [4/10] HC1003: acc=0.5417
2026-04-11 12:07:23,910 | INFO |   [5/10] HC1011: acc=0.7500
2026-04-11 12:07:49,088 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:08:14,310 | INFO |   [7/10] HC1017: acc=0.9722
2026-04-11 12:08:40,126 | INFO |   [8/10] HC1025: acc=0.7222
2026-04-11 12:09:05,310 | INFO |   [9/10] HC1035: acc=0.7083
2026-04-11 12:09:29,262 | INFO |   [10/10] HC1054: acc=0.5694
2026-04-11 12:09:29,263 | INFO | LOSO Mean Accuracy: 0.6417 (64.17%), std=0.1408
2026-04-11 12:09:29,265 | INFO | SVM grid result: C=0.3, gamma=scale, mean=0.6417, std=0.0000
2026-04-11 12:09:29,265 | INFO | ============================================================
2026-04-11 12:09:29,265 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.001
2026-04-11 12:09:29,265 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:09:54,867 | INFO |   [1/10] DEP1003: acc=0.5833
2026-04-11 12:10:19,877 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:10:44,630 | INFO |   [3/10] DEP1032: acc=0.5972
2026-04-11 12:11:08,214 | INFO |   [4/10] HC1003: acc=0.5278
2026-04-11 12:11:32,485 | INFO |   [5/10] HC1011: acc=0.7500
2026-04-11 12:11:54,885 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:12:17,113 | INFO |   [7/10] HC1017: acc=0.9722
2026-04-11 12:12:39,389 | INFO |   [8/10] HC1025: acc=0.7222
2026-04-11 12:13:01,607 | INFO |   [9/10] HC1035: acc=0.7222
2026-04-11 12:13:23,779 | INFO |   [10/10] HC1054: acc=0.6111
2026-04-11 12:13:23,780 | INFO | LOSO Mean Accuracy: 0.6486 (64.86%), std=0.1389
2026-04-11 12:13:23,782 | INFO | SVM grid result: C=0.3, gamma=0.001, mean=0.6486, std=0.0000
2026-04-11 12:13:23,782 | INFO | ============================================================
2026-04-11 12:13:23,783 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.003
2026-04-11 12:13:23,783 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:13:46,093 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:14:08,535 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:14:30,698 | INFO |   [3/10] DEP1032: acc=0.6389
2026-04-11 12:14:52,868 | INFO |   [4/10] HC1003: acc=0.6111
2026-04-11 12:15:15,284 | INFO |   [5/10] HC1011: acc=0.7361
2026-04-11 12:15:37,620 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:16:00,152 | INFO |   [7/10] HC1017: acc=0.9722
2026-04-11 12:16:22,853 | INFO |   [8/10] HC1025: acc=0.7222
2026-04-11 12:16:45,238 | INFO |   [9/10] HC1035: acc=0.6667
2026-04-11 12:17:07,546 | INFO |   [10/10] HC1054: acc=0.5556
2026-04-11 12:17:07,546 | INFO | LOSO Mean Accuracy: 0.6403 (64.03%), std=0.1392
2026-04-11 12:17:07,548 | INFO | SVM grid result: C=0.3, gamma=0.003, mean=0.6403, std=0.0000
2026-04-11 12:17:07,548 | INFO | ============================================================
2026-04-11 12:17:07,548 | INFO | SVM grid: feature_set=enhanced, C=0.3, gamma=0.01
2026-04-11 12:17:07,548 | INFO | Seed 42, n_eval_subjects=10
2026-04-11 12:17:34,291 | INFO |   [1/10] DEP1003: acc=0.5000
2026-04-11 12:18:01,005 | INFO |   [2/10] DEP1030: acc=0.5000
2026-04-11 12:18:30,216 | INFO |   [3/10] DEP1032: acc=0.6250
2026-04-11 12:18:58,831 | INFO |   [4/10] HC1003: acc=0.5000
2026-04-11 12:19:26,664 | INFO |   [5/10] HC1011: acc=0.7083
2026-04-11 12:19:54,948 | INFO |   [6/10] HC1014: acc=0.5000
2026-04-11 12:20:23,608 | INFO |   [7/10] HC1017: acc=0.8333
